_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PostalCode,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,cwelcc_flag,Longitude,Latitude
293,1918,Wellesworth School Age Ymca,Non Profit Agency,225 WELLESWORTH DR,M9C,Public Elementary School,Wellesworth Public School,0,0,0,13,30,43,Y,Y,-79.576718746,43.656637342
294,1919,Wedgewood School Age Ymca,Non Profit Agency,5 SWAN AVE,M9B,Public Elementary School,Wedgewood Public School,0,0,0,52,60,112,Y,Y,-79.546252914,43.645316948
295,1926,Derrydown School Age Ymca,Non Profit Agency,120 DERRYDOWN RD,M3J,Public Elementary School,Derrydown Public School,0,0,0,26,30,56,Y,Y,-79.4937134612,43.7586985269
296,1927,Holy Spirit Jr Ymca,Non Profit Agency,3530 SHEPPARD AVE E,M1T,Catholic Elementary School,Holy Spirit Separate School,0,0,24,26,30,80,Y,Y,-79.302695677,43.781293598
297,1928,Pauline Johnson School Age Ymca,Non Profit Agency,35 DUNMURRAY BLVD,M1T,Public Elementary School,Pauline Johnson Junior Public School,0,0,0,13,30,43,Y,Y,-79.303571294,43.785129854
298,1929,Glamorgan School Age Ymca,Non Profit Agency,51 ANTRIM CRES,M1P,Public Elementary School,Glamorgan Public School,0,0,0,26,30,56,Y,Y,-79.2895570406,43.771308916
299,1931,Secord School Age Ymca,Non Profit Agency,91 BARRINGTON AVE,M4C,Community/Rec Centre - City,Secord Community Centre,0,0,0,0,30,30,Y,Y,-79.301568069,43.691772103
300,1934,William G. Miller School Age Ymca,Non Profit Agency,60 BENNETT RD,M1E,Public Elementary School,William G. Miller Junior Public School,0,0,0,26,45,71,Y,Y,-79.165034007,43.768513555
301,1935,McGregor Jr Ymca,Non Profit Agency,555 MORTIMER AVE,M4J,Public Elementary School,McGregor Public School,0,0,38,78,135,251,Y,Y,-79.327135744,43.689995257
302,1937,Chester Jr Ymca,Non Profit Agency,115 GOWAN AVE,M4K,Public Elementary School,Chester Public School,0,10,24,52,45,131,Y,Y,-79.351709981,43.687602382
303,1938,William Burgess Jr Ymca,Non Profit Agency,100 TORRENS AVE,M4J,Public Elementary School,William Burgess Public School,0,10,24,52,75,161,Y,Y,-79.348157727,43.691927726
304,1939,Albion Heights School Age Ymca,Non Profit Agency,45 LYNMONT RD,M9V,Public Elementary School,Albion Heights Public School,0,0,0,0,30,30,Y,Y,-79.594315501,43.731388262
305,1941,Humbercrest School Age Ymca,Non Profit Agency,14 ST MARKS RD,M6S,Public Elementary School,Humbercrest Junior Senior Public School,0,0,0,65,150,215,Y,Y,-79.4910586436,43.6604612262
306,1942,Brian Drive School Age Program (Ymca),Non Profit Agency,95 BRIAN DR,M2J,Public Elementary School,Brian Public School,0,0,0,0,45,45,Y,Y,-79.331933542,43.782453191
307,1943,Crestview School Age Program Ymca,Non Profit Agency,101 SENECA HILL DR,M2J,Public Elementary School,Crestview Public School,0,0,0,26,60,86,Y,Y,-79.359846604,43.78843218
308,1951,Knob Hill School Age Ymca,Non Profit Agency,25 SEMINOLE AVE,M1J,Public Elementary School,Knob Hill Public School,0,0,0,26,30,56,Y,Y,-79.249785031,43.74529228
309,1952,Hunter's Glen  School Age Ymca,Non Profit Agency,16 HAILEYBURY DR,M1K,Public Elementary School,Hunter's Glen Junior Public School,0,0,0,0,30,30,Y,Y,-79.260121987,43.745712249
310,1956,Brimwood School Age Ymca,Non Profit Agency,151 BRIMWOOD BLVD,M1V,Public Elementary School,Brimwood  Blvd. Jr. Public School,0,0,0,13,30,43,Y,Y,-79.2740928716,43.8117085028
311,1958,George Webster Jr Ymca,Non Profit Agency,50 CHAPMAN AVE,M4B,Public Elementary School,George Webster Public School,10,15,24,39,30,118,Y,Y,-79.299760621,43.7010489
312,3495,Northview Heights Early Learning Centre,Non Profit Agency,550 FINCH AVE W,M2R,Public High School,Northview Heights Secondary School,6,15,8,0,0,29,Y,Y,-79.446117704,43.773882768
313,3497,Scarborough Jr Ymca,Non Profit Agency,230 TOWN CENTRE CRT,M1P,Community/Recreation Centre,Scarborough Ymca,20,30,40,0,0,90,Y,Y,-79.2543745181,43.7746066328
314,3499,Blue Wave Child Care Centre,Non Profit Agency,50 DUNCAIRN RD,M3B,Public Elementary School,Norman Ingram Public School,10,20,24,52,0,106,Y,Y,-79.3496093764,43.7399610505
315,3507,Morrish Jr Ymca,Non Profit Agency,61 CANMORE BLVD,M1C,Public Elementary School,Morrish Public School,0,10,16,26,30,82,Y,Y,-79.1792732078,43.793196535
316,3508,Super Kids Day Care Centre,Commercial Agency,1149 WESTON RD,M6N,Place of Worship,Church Of The Good Shepherd,0,15,32,0,0,47,Y,Y,-79.4886726694,43.6868437243
317,3513,Our Lady Of Peace School Age Program (Ymca),Non Profit Agency,70 MATTICE AVE,M9B,Catholic Elementary School,Our Lady Of Peace Catholic School,0,0,0,26,60,86,Y,Y,-79.5410814414,43.6465208217
318,3537,Marguerite Butt Early Learning & Child Care Centre,Public (City Operated) Agency,3197 LAKE SHORE BLVD W,M8V,Other,Lakeshore Lodge Home For The Aged,10,20,32,0,0,62,Y,Y,-79.51855744,43.597345677
319,3550,Lucy Maud Montgomery Jr Ymca,Non Profit Agency,95 MURISON BLVD,M1B,Public Elementary School,Lucy Maud Montgomery Public School,10,10,16,26,45,107,Y,Y,-79.2093689076,43.7969254084
320,3551,Norman Ingram School Age Ymca,Non Profit Agency,50 DUNCAIRN RD,M3B,Public Elementary School,Norman Ingram Public School,0,0,0,0,30,30,Y,Y,-79.3496093764,43.7399610505
321,3596,Metro Hall Early Learning & Child Care Centre,Public (City Operated) Agency,55 JOHN ST,M5V,Office Building,Metro Hall,10,20,32,0,0,62,Y,Y,-79.388931496,43.646153794
322,3629,The South Drive Children's Circle,Non Profit Agency,22 SOUTH DR,M4W,Public Elementary School,Rosedale Public School,0,0,22,52,52,126,Y,Y,-79.381686023,43.67765573
323,3670,Mothercraft:  Brookfield Place - 161 Bay Street,Non Profit Agency,161 BAY ST,M5J,Other,Brookfield Place,10,10,32,0,0,52,Y,Y,-79.378775853,43.64651907
324,3701,Branson Pre-School Ltd.,Commercial Agency,4866 BATHURST ST,M2R,High Rise Apartment,,0,10,32,0,0,42,Y,Y,-79.4431815969,43.7716015203
325,3709,The Alderbuds Child Care Centre Of Etobicoke,Non Profit Agency,399 THE WEST MALL,M9C,Office Building,Etobicoke City Hall,10,15,24,0,0,49,Y,Y,-79.5654560752,43.6437806
326,3712,Allenby Day Care,Non Profit Agency,391 ST CLEMENTS AVE,M5N,Public Elementary School,Allenby Public School,0,15,16,78,150,259,Y,Y,-79.4127909823,43.7094442341
327,3733,Treetop Children's Centre,Non Profit Agency,80 BRAEMAR AVE,M5P,Public Elementary School,Oriole Park Junior School,0,0,43,78,60,181,Y,Y,-79.409693275,43.702571551
328,3736,John Wanless Child Care,Non Profit Agency,245 FAIRLAWN AVE,M5M,Public Elementary School,John Wanless Junior Public School,0,0,16,78,148,242,Y,Y,-79.412056691,43.728868637
329,3767,Unicorn Day Care Centre Toronto,Non Profit Agency,454 AVENUE RD,M4V,Public Elementary School,Brown Junior Public School,0,0,0,65,120,185,Y,Y,-79.401312277,43.684912913
330,3774,Timothy Eaton Infant & Toddler Centre,Non Profit Agency,35 GLENDOWER CIRCT,M1T,Public Elementary School,Highland Heights Jr. Public School,10,10,0,0,0,20,Y,Y,-79.30026234,43.794419906
331,3792,Abiona Centre For Infant And Early Mental Health's Early Learning,Non Profit Agency,1102 BROADVIEW AVE,M4K,Purpose Built,Massey Centre For Women,10,20,32,0,0,62,Y,Y,-79.356320186,43.686573868
332,3795,North Etobicoke Jr Ymca,Non Profit Agency,88 HUMBER COLLEGE BLVD,M9V,Low Rise Apartment,,20,20,32,0,0,72,Y,Y,-79.5986539334,43.7317348465
333,3810,Isabella Walton Child Care (Scarborough) Inc.,Non Profit Agency,835 BIRCHMOUNT RD,M1K,High Rise Apartment,,10,10,32,0,0,52,Y,Y,-79.2774145149,43.7293378043
334,3829,Queen Victoria Child Care Centre,Non Profit Agency,100 CLOSE AVE,M6K,Public Elementary School,Dr Rita Cox - Kina Minogok Public School,0,15,24,26,90,155,Y,Y,-79.435320697,43.636509493
335,3875,Fleming Jr Ymca,Non Profit Agency,22 LITTLES RD,M1B,Public Elementary School,Fleming Public School,0,10,16,26,30,82,Y,Y,-79.2034461426,43.815995375
336,3880,Casa Del Zotto Children's Centre,Non Profit Agency,3010 DUFFERIN ST,M6B,High Rise Apartment,Casa Del Zotto,0,30,48,0,0,78,Y,Y,-79.454992255,43.711862297
337,3884,Mothercraft:  Toronto Eaton Centre,Non Profit Agency,14 TRINITY SQ,M5G,Other,Marriott Hotel,10,10,32,0,0,52,Y,Y,-79.38147311,43.654478057
338,3893,Antica Village Children's Day Care Centre (646508 Ontario Ltd),Commercial Agency,360 HULLMAR DR,M3N,Community/Recreation Centre,Antica Recreation Centre,0,0,16,0,15,31,Y,Y,-79.5233241387,43.7735635514
339,3942,N.Y.A.D Scarborough Village,Non Profit Agency,15 LUELLA ST,M1J,Public Elementary School,Scarborough Village Public School,0,0,16,26,30,72,Y,Y,-79.222071791,43.744119359
340,3952,Millvalley Child Care Centre,Commercial Agency,411 MILL RD,M9C,Public Elementary School,Mill Valley,0,0,32,26,45,103,Y,Y,-79.586971574,43.644189383
341,3957,Swansea Kids Place,Non Profit Agency,207 WINDERMERE AVE,M6S,Public Elementary School,Swansea Public School,0,0,0,78,210,288,Y,Y,-79.477042751,43.643679285
342,3959,Sunflower House,Non Profit Agency,162 DUNN AVE,M6K,House,,10,10,24,0,0,44,Y,Y,-79.433403399,43.636975892
343,3963,Le Petit Chaperon Rouge - Etobicoke (Facility #12270),Non Profit Agency,755 ROYAL YORK RD,M8Y,Catholic Elementary (French),Ecole Sainte Marguerite D'Youville,0,15,20,49,75,159,Y,Y,-79.5060913332,43.6359662792
344,3967,Lady Bug Daycare Centre,Commercial Agency,400 BURNHAMTHORPE RD,M9B,Place of Worship,St. James United Church,0,0,48,0,0,48,N,N,-79.5562775297,43.6466991168
345,3970,Grace Church On-The-Hill Child Care Centre,Non Profit Agency,300 LONSDALE RD,M4V,Place of Worship,Grace Church On-The-Hill,20,42,30,0,0,92,Y,Y,-79.409729085,43.689506947
346,3972,Network Child Care Services - Ossington Avenue North,Non Profit Agency,756 OSSINGTON AVE,M6G,Other,Italian Congress Building,10,15,24,0,0,49,Y,Y,-79.426218069,43.662624052
347,3992,Our Lady Of Sorrows School Age Ymca,Non Profit Agency,32 MONTGOMERY RD,M8X,Catholic Elementary School,Our Lady Of Sorrows Catholic School,0,0,0,39,120,159,Y,Y,-79.518967037,43.648219364
348,4012,Kateri Kids Child Care Centre,Non Profit Agency,70 MARGARET AVE,M2J,Catholic Elementary School,Blessed Kateri Tekakwitha Separate School,0,0,16,0,30,46,Y,Y,-79.338051587,43.785819708
349,4028,Waterfront Montessori Childrens Centre,Non Profit Agency,18 WYANDOT AVE,M5J,Community/Recreation Centre,Algonquin Island Residents Association,0,0,24,0,0,24,Y,Y,-79.36218261,43.626520684
350,4044,Mary Ward Child Care Centre,Non Profit Agency,3200 KENNEDY RD,M1V,Catholic High School,Mary Ward Separate School,10,15,24,0,0,49,Y,Y,-79.30394007,43.815753423
351,4049,Rouge Valley Jr Ymca,Non Profit Agency,30 DURNFORD RD,M1B,Public Elementary School,Rouge Valley Public School,0,10,16,26,30,82,Y,Y,-79.151287388,43.799386255
352,4074,St. Bede Child Care Centre,Non Profit Agency,521 SEWELLS RD,M1B,Catholic Elementary School,St. Bede's Separate School,0,0,32,0,30,62,Y,Y,-79.206547702,43.817978902
353,4110,Whitney Child Centre,Non Profit Agency,119 ROSEDALE HEIGHTS DR,M4T,Public Elementary School,Whitney Public School,0,15,48,52,52,167,Y,Y,-79.3784005035,43.6871689272
354,4115,Churchill Chums School Age Child Care Centre,Non Profit Agency,188 CHURCHILL AVE,M2N,Public Elementary School,Churchill Public School,10,20,32,39,90,191,Y,Y,-79.4270394271,43.770762201
355,4144,Heath And Ferndale Child Care Program,Non Profit Agency,23 FERNDALE AVE,M4T,Public Elementary School,Deer Park Public School,0,15,48,78,120,261,Y,Y,-79.391556383,43.689651945
356,4176,Denlow Community Child Care Centre,Non Profit Agency,50 DENLOW BLVD,M3B,Public Elementary School,Denlow Public School,0,0,20,13,30,63,Y,Y,-79.3642309643,43.7458480917
357,4184,Dundas Kindergarten Enrichment Program,Non Profit Agency,935 DUNDAS ST E,M4M,Public Elementary School,Dundas Public School/First Nations Public School,0,0,0,52,60,112,Y,Y,-79.348686332,43.662077745
358,4186,York Humber Child Care,Non Profit Agency,100 EMMETT AVE,M6M,Public High School,York Humber High School,10,15,16,0,0,41,Y,Y,-79.506177455,43.688569188
359,4218,Dunlace Children's Centre,Non Profit Agency,20 DUNLACE DR,M2L,Public Elementary School,Dunlace Public School,0,0,24,26,52,102,Y,Y,-79.370357324,43.762459427
360,4240,French Connection,Non Profit Agency,40 ERSKINE AVE,M4P,Public Elementary School,John Fisher Public School,0,0,16,52,80,148,Y,Y,-79.3976721,43.711717738
361,4258,Port Royal Jr Ymca,Non Profit Agency,410 PORT ROYAL TRAIL,M1V,Public Elementary School,Port Royal Public School,0,0,32,39,60,131,Y,Y,-79.2898064586,43.8249777982
362,4263,Lambton Park Child Care Centre,Non Profit Agency,50 BERNICE CRES,M6N,Public Elementary School,Lambton Park Community School,0,0,16,26,30,72,Y,Y,-79.4983107577,43.6675845619
363,4307,Das Day Care,Non Profit Agency,85 LOWER JARVIS ST,M5E,Public Elementary School,Downtown Alternative Primary School,0,0,0,26,45,71,Y,Y,-79.370415651,43.647736135
364,4310,Trinity Bellwoods Community Children's Group/Care (Crawford Street),Non Profit Agency,155 CRAWFORD ST,M6J,Community/Rec Centre - City,Trinity Community Recreation Centre,0,0,0,0,40,40,Y,N,-79.415029713,43.646426517
365,4319,Brian's Petit Amis,Non Profit Agency,95 BRIAN DR,M2J,Public Elementary School,Brian Public School,0,10,24,52,0,86,Y,Y,-79.331933542,43.782453191
366,4323,Owen Community Learning Centre,Non Profit Agency,111 OWEN BLVD,M2P,Public Elementary School,Owen Public School,0,0,40,52,110,202,Y,Y,-79.3925194396,43.7490647823
367,4372,Briarcrest Child Care,Non Profit Agency,60 WELLESWORTH DR,M9C,Public Elementary School,Briarcrest Junior Public School,0,10,24,26,30,90,Y,Y,-79.580075285,43.666465768
368,4436,St. Cyril's Before & After School Programme,Non Profit Agency,18 KEMPFORD BLVD,M2N,Catholic Elementary School,St. Cyril's Separate School,0,0,0,39,45,84,Y,Y,-79.416627978,43.776953517
369,4543,Network Child Care Services - Ossington Avenue South,Non Profit Agency,720 OSSINGTON AVE,M6G,Place of Worship,Ossington Avenue Baptist Church,0,15,24,0,0,39,Y,Y,-79.425631413,43.661611745
370,4545,Northlea Community Child Care,Non Profit Agency,305 RUMSEY RD,M4G,Public Elementary School,Northlea Public School,0,15,24,78,105,222,Y,Y,-79.369662892,43.71444366
371,4547,N.Y.A.D. Corvette,Non Profit Agency,30 CORVETTE AVE,M1K,Public Elementary School,Corvette Junior Public School,10,15,16,52,60,153,Y,Y,-79.262162924,43.72649371
372,4565,Life-Bridge Child Care,Non Profit Agency,330 UNIVERSITY AVE,M5G,Office Building,Canada Life Building,10,15,32,0,0,57,Y,Y,-79.387577254,43.651696608
373,4571,The Squirrels' Nest Child Care Centre,Non Profit Agency,1305 ELLESMERE RD,M1P,Purpose Built,,10,25,32,26,30,123,Y,Y,-79.264155035,43.769038519
374,4590,Garderie Chez Tante Laure,Non Profit Agency,339 ALTON TOWERS CIR,M1V,Public Elementary (French),Ecole Elementaire Laure-Riese,0,10,24,26,30,90,Y,Y,-79.27742207,43.822462605
375,4637,Jewish Russian Community Centre Preschool & Day Care,Non Profit Agency,5950 BATHURST ST,M2R,High Rise Apartment,,0,15,24,24,0,63,Y,Y,-79.4460923651,43.7833167719
376,4680,Woodgreen Community Services (Riverdale Child Care),Non Profit Agency,1094 GERRARD ST E,M4M,Public High School,Riverdale Collegiate Institue,10,15,24,0,0,49,Y,Y,-79.334859821,43.670047694
377,4708,North York Little Prints Daycare,Non Profit Agency,20 YORK MILLS RD,M2P,Other,,20,30,40,0,0,90,Y,Y,-79.404700689,43.744584933
378,4714,Malvern Early Learning & Child Care Centre,Public (City Operated) Agency,1321 NEILSON RD,M1B,Purpose Built,,10,20,32,0,0,62,Y,Y,-79.218864561,43.808288056
379,4745,Downtown Montessori At Simcoe Place,Non Profit Agency,200 FRONT ST W,M5V,Other,Simcoe Place,12,15,32,0,0,59,Y,Y,-79.385533584,43.644901739
380,4750,First Stage - North Albion,Non Profit Agency,2580 KIPLING AVE,M9V,Public High School,North Albion Collegiate Institute,10,15,16,0,0,41,Y,Y,-79.5851460803,43.7471501635
381,4839,Macaulay - Humberwood Child Care Centre,Non Profit Agency,850 HUMBERWOOD BLVD,M9W,Catholic Elementary School,Humberwood Downs / Holy Child Catholic School,0,15,40,78,90,223,Y,Y,-79.619181875,43.728885862
382,4847,Centennial College Early Childhood Education Centre(550 Mortimer),Non Profit Agency,550 MORTIMER AVE,M4J,Purpose Built,Centennial College Of Applied Arts & Technology,10,15,32,0,0,57,Y,Y,-79.327313556,43.6906543865
383,4849,Macaulay - Keelesdale Child Care Centre,Non Profit Agency,200 BICKNELL AVE,M6M,Public Elementary School,Keelesdale Junior Public School,0,0,24,52,45,121,Y,Y,-79.4769495776,43.6869656849
384,4936,Sheppard Business Park Child Care Centre,Commercial Agency,1220 SHEPPARD AVE E,M2K,Other,,0,30,48,0,0,78,Y,Y,-79.3679681357,43.7743360277
385,4937,Elkhorn Junior Y - (Ymca),Non Profit Agency,10 ELKHORN DR,M2K,Public Elementary School,Elkhorn Public School,0,0,16,52,75,143,Y,Y,-79.3800656765,43.7712239993
386,4965,Maurice Cody Child Care,Non Profit Agency,364 BELSIZE DR,M4S,Public Elementary School,Maurice Cody Public School,0,0,0,117,285,402,Y,N,-79.377679017,43.704814314
387,4970,St. Lawrence Infant Toddler Centre (4 Market Street),Non Profit Agency,4 MARKET ST,M5E,High Rise Apartment,,20,20,0,0,0,40,Y,Y,-79.371723695,43.6477078
388,5070,Muppets Infant & Toddler Centre 312,Commercial Agency,312 MAIN ST,M4C,House,,10,15,38,0,0,63,Y,Y,-79.302289412,43.688600533
389,5166,Learning Jungle School - Briarcrest Manor,Commercial Agency,1982 ISLINGTON AVE,M9P,Multi Human Services Facility,,6,10,29,0,0,45,Y,Y,-79.5462608529,43.6953070741
390,5300,Orde Day Care Satellite (St. Patrick Street),Non Profit Agency,132 ST PATRICK ST,M5T,Public High School,Contact Alternative School,10,15,24,0,0,49,Y,Y,-79.390393903,43.653765729
391,5406,Tic Toc Day Care Centre Inc,Commercial Agency,1117 BIRCHMOUNT RD,M1K,House,,10,10,32,0,0,52,Y,Y,-79.280577203,43.7380360183
392,5468,Growing Tykes Learning Centre  910 Markham Road,Non Profit Agency,910 MARKHAM RD,M1H,Purpose Built,Growing Tykes Learning Centre,30,40,64,0,15,149,Y,Y,-79.2294634161,43.7690072784
393,5543,Millwood Jr Ymca,Non Profit Agency,222 MILL RD,M9C,Public Elementary School,Millwood Public School,0,0,16,39,45,100,Y,Y,-79.576914825,43.633409635
394,5702,Gilder Satellite Early Learning & Child Care Centre,Public (City Operated) Agency,47 GILDER DR,M1K,Low Rise Apartment,,0,0,16,0,0,16,Y,Y,-79.2553148807,43.7363547556
395,5792,Courtleigh Place Child Care Centre,Commercial Agency,135 FENELON DR,M3A,High Rise Apartment,,10,25,24,0,0,59,Y,Y,-79.337948675,43.7628388267
396,5808,Scarborough Day Nursery School,Commercial Agency,51 EASTWOOD AVE,M1N,House,,0,0,28,13,30,71,Y,Y,-79.2675415452,43.6919842617
397,5828,Muppets Children's Centre 314,Commercial Agency,314 MAIN ST,M4C,House,,10,10,32,0,0,52,Y,Y,-79.30233504,43.688667147
398,5834,Rockford Child Care,Non Profit Agency,60 ROCKFORD RD,M2R,Public Elementary School,Rockford Public School,0,15,24,52,60,151,Y,Y,-79.452441411,43.785800519
399,5847,"Studio 1,2,3 Early Learning Centre",Non Profit Agency,401 RICHMOND ST W,M5V,Other,401 Richmond,4,10,16,0,0,30,Y,Y,-79.3947484327,43.6477554326
400,5861,Harmony Childcare Centre,Non Profit Agency,124 NORTHCLIFFE BLVD,M6E,Catholic Elementary School,St. Clare Catholic School,0,0,44,39,60,143,Y,Y,-79.441554842,43.6794200483
401,5863,Institute Of Child Study After School Daycare,Non Profit Agency,45 WALMER RD,M5R,Other,University Of Toronto,0,0,24,0,30,54,N,N,-79.405875493,43.669613071
402,5871,St. Alphonsus,Non Profit Agency,540 ST CLAIR AVE W,M6C,Place of Worship,St. Alphonsus Catholic Church,0,10,24,0,15,49,N,N,-79.42028518,43.683084217
403,5873,Hippo Nursery School,Non Profit Agency,729 ST CLAIR AVE W,M6C,Place of Worship,St. Matthews United Church,0,10,32,0,0,42,N,Y,-79.427474551,43.681132814
404,5878,Bennington Heights Child Care Centre,Commercial Agency,76 BENNINGTON HEIGHTS DR,M4G,Public Elementary School,Bennington Heights Public School,0,15,24,0,0,39,N,Y,-79.368778086,43.693985401
405,5897,Seneca Hill Centre For Early Learning,Commercial Agency,350 SENECA HILL DR,M2J,High Rise Apartment,,20,20,40,10,0,90,Y,Y,-79.3561321835,43.7907821979
406,5908,St. Monica's Satellite (Central Eglinton),Non Profit Agency,14 BROADWAY AVE,M4P,Catholic Elementary School,St. Monica's Catholic School,0,0,0,26,45,71,Y,Y,-79.397627701,43.710159268
407,5958,Children's Playgarden /Toronto Military Family Resource Centre,Non Profit Agency,5 YUKON LANE,M3K,Other,,10,15,24,0,0,49,Y,Y,-79.4702196116,43.7504570812
408,6103,Withrow Child Care Centre,Non Profit Agency,25 BAIN AVE,M4K,Public Elementary School,Withrow Public School,0,0,24,52,90,166,Y,Y,-79.352129661,43.670460463
409,6366,Bessborough Child Care Centre,Non Profit Agency,211 BESSBOROUGH DR,M4G,Public Elementary School,Bessborough Drive Public School,0,0,0,39,71,110,Y,Y,-79.370135208,43.707214734
410,6374,Children's Creative Corner Co-Op Nursery School,Non Profit Agency,125 EVELYN CRES,M6P,Public High School,Western Technical Commercial School,0,0,14,0,0,14,N,Y,-79.474581515,43.657091487
411,6382,John G. Althouse - Princess Margaret,Non Profit Agency,65 TROMLEY DR,M9B,Public Elementary School,Princess Margaret Junior Public School,0,0,0,39,75,114,Y,Y,-79.559057753,43.671222028
412,6384,John G. Althouse B & A School Program,Non Profit Agency,130 LLOYD MANOR RD,M9B,Public Middle School,John G. Althouse Middle School,0,0,0,0,30,30,Y,Y,-79.554008773,43.668305319
413,6390,Plasp Father Serra Catholic School,Non Profit Agency,111 SUN ROW DR,M9P,Catholic Elementary School,Father Serra Catholic School,0,0,0,13,45,58,Y,Y,-79.537018133,43.685944235
414,6395,St. Gregory's Before & After School Club,Non Profit Agency,126 RATHBURN RD,M9B,Catholic Elementary School,St. Gregory's Catholic School,0,0,0,26,60,86,Y,Y,-79.544898562,43.660676065
415,6403,Etobicoke Montessori School,Commercial Agency,4 LA ROSE AVE,M9P,Purpose Built,Standalone Child Care Building,0,15,32,0,0,47,N,N,-79.5143947251,43.6869499036
416,6424,Plasp St. Clement Catholic School,Non Profit Agency,4319 BLOOR ST W,M9C,Catholic Elementary School,St. Clements Catholic School,10,15,24,26,60,135,Y,Y,-79.5738114812,43.632255859
417,6425,Humbervale Montessori School Inc (Facility #15068),Commercial Agency,1447 ROYAL YORK RD,M9P,Commercial Building,Humbervale Place,0,0,56,0,0,56,N,Y,-79.5276550192,43.6865275325
418,6427,Kingsway Nursery School,Commercial Agency,85 THE KINGSWAY,M8X,Place of Worship,Kingsway Lampton United Church,0,15,16,0,0,31,N,N,-79.5079172862,43.6529255028
419,6433,New Toronto Nursery Co-Operative Inc,Non Profit Agency,153 LAKE SHORE DR,M8V,Other,New Toronto Lawn Bowling Club,0,0,16,0,0,16,N,Y,-79.505561747,43.594489548
420,6437,Prince Edward Montessori School Of Toronto,Commercial Agency,2850 BLOOR ST W,M8X,Place of Worship,All Saints Anglican Church,0,0,32,0,0,32,N,N,-79.5050576075,43.6490891371
421,6445,Sonechko Day Care Incorporated,Non Profit Agency,301 LANOR AVE,M8W,Public (school closed),Douglas Park Public School (Closed),0,9,24,0,0,33,N,N,-79.533610482,43.611189672
422,6447,St. George's School Age Child Care Programme,Non Profit Agency,70 PRINCESS ANNE CRES,M9A,Public Elementary School,St. George's Junior Public School,0,0,0,26,60,86,Y,N,-79.5417154823,43.6726090822
423,6449,Sunnylea Child Care Centre,Non Profit Agency,35 GLENROY AVE,M8Y,Public Elementary School,Sunnylea Junior School,0,10,24,45,90,169,Y,Y,-79.506873249,43.642443984
424,6451,Sunnylea Co-Operative Nursery School,Non Profit Agency,86 MONTGOMERY RD,M9A,Public High School,Etobicoke Collegiate,0,15,16,0,0,31,N,Y,-79.522299488,43.6500927805
425,6453,Plasp Humber Valley Village Junior Middle School,Non Profit Agency,65 HARTFIELD RD,M9A,Public Elementary School,Humber Valley Village Junior Middle Public School,0,0,0,13,45,58,Y,Y,-79.526566603,43.665443504
426,6459,Princess Margaret Nursery School,Non Profit Agency,70 PRINCESS ANNE CRES,M9A,Public Elementary School,St. George's Junior Public School,0,8,16,0,0,24,N,N,-79.5417154823,43.6726090822
427,6463,Hydro Bright Lights Childcare Centre,Non Profit Agency,800 KIPLING AVE,M8Z,Purpose Built,Ontario Power Generator Plant,10,15,16,10,0,51,N,Y,-79.531536123,43.630424981
428,6465,Lambton - Kingsway B & After School Program,Non Profit Agency,525 PRINCE EDWARD DR N,M8X,Public Elementary School,Lamton-Kingsway Junior Middle School,0,0,0,39,105,144,Y,N,-79.5093180864,43.6586658017
429,6467,Royal York Road School,Non Profit Agency,851 ROYAL YORK RD,M8Y,Place of Worship,Royal York Road United Church,0,15,32,0,0,47,N,Y,-79.508920952,43.6427466413
430,6471,Plasp All Saints Catholic School,Non Profit Agency,1435 ROYAL YORK RD,M9P,Catholic Elementary School,All Saints Catholic School,0,0,0,26,60,86,Y,Y,-79.527081124,43.685221626
431,6474,Silver Creek Centre For Early Learning & Development,Non Profit Agency,65 HARTSDALE DR,M9R,Public (school closed),Silver Creek Nursery School,0,10,30,0,0,40,Y,Y,-79.545231309,43.6832369806
432,6476,Garderie Rayon De Soleil,Non Profit Agency,1 NESS DR,M3A,Catholic Elementary (French),Ste. Madeleine Catholic School,0,0,16,26,45,87,Y,Y,-79.322822131,43.762470729
433,6480,Wee Leprechauns Child Care Centre Ltd,Commercial Agency,235 THE DONWAY E,M3B,Place of Worship,Donway Baptist Church,0,15,16,0,0,31,N,Y,-79.3423512134,43.7406999209
434,6498,Lansing Co-Op Nursery School,Non Profit Agency,80 CHURCH AVE,M2N,Purpose Built,Lansing Co-Op Nursery,0,0,40,0,0,40,N,Y,-79.4097662808,43.7749379727
435,6508,Lee Wiggins Childcare Centre (The),Non Profit Agency,4700 KEELE ST,M3J,Other,York University,0,10,15,0,0,25,N,Y,-79.502338172,43.773410085
436,6513,Armour Heights Child Care Program,Non Profit Agency,148 WILSON AVE,M5M,Public Elementary School,Armour Heights Public School,0,0,24,26,60,110,Y,Y,-79.4195255366,43.7409186369
437,6519,Carmelite Missionary Sisters Of Saint Theresa Of The Child Jesus,Non Profit Agency,1196 WILSON AVE,M3M,Purpose Built,Carmelite Missionary Sisters,0,14,48,0,6,68,N,N,-79.488557972,43.725483625
438,6521,Temple Sinai Nursery School,Non Profit Agency,210 WILSON AVE,M5M,Synagogue,Temple Sinai Congregation,0,45,20,0,0,65,N,Y,-79.4255595684,43.7396139481
